crime,scope,t,trend,trend_season,shared_time_effect
theft_person_and_other_theft,PFA,21,-6.598106437014612,-6.543168597672608,-0.10860247316176819
theft_person_and_other_theft,PFA,22,-6.618860898455773,-6.586221773108584,-0.1745492992224138
theft_person_and_other_theft,PFA,23,-6.634344262183496,-6.689716994953831,-0.2708828429412822
theft_person_and_other_theft,PFA,24,-6.643401813563562,-6.643401813563562,-0.04898431474636022
theft_person_and_other_theft,PFA,25,-6.644878837961756,-6.589940998619753,0.03367648106033959
theft_person_and_other_theft,PFA,26,-6.637625428066242,-6.604986302719054,0.09936575564748268
theft_person_and_other_theft,PFA,27,-6.621510828910848,-6.6768835616811835,0.12082246140856247
theft_person_and_other_theft,PFA,28,-6.598678149017604,-6.598678149017604,0.16946310410542506
theft_person_and_other_theft,PFA,29,-6.571578165541188,-6.516640326199184,0.09634900035264414
theft_person_and_other_theft,PFA,30,-6.5426616556362776,-6.510022530289088,0.09324896393573752
theft_person_and_other_theft,PFA,31,-6.514379396457555,-6.56975212922789,0.07453171886178944
theft_person_and_other_theft,PFA,32,-6.489182165159696,-6.489182165159696,0.024250258265878132
theft_person_and_other_theft,PFA,33,-6.469520738897385,-6.4145828995553815,-0.04749168244188604
theft_person_and_other_theft,PFA,34,-6.457845894825298,-6.425206769478109,-0.051441065600034246
theft_person_and_other_theft,PFA,35,-6.456472387222007,-6.511845119992342,-0.060819384410410016
theft_person_and_other_theft,PFA,36,-6.465679665108757,-6.465679665108757,-0.035507069065136454
theft_person_and_other_theft,PFA,37,-6.484180395489394,-6.42924255614739,-0.08851187870255703
theft_person_and_other_theft,PFA,38,-6.510646942293364,-6.4780078169461754,-0.035335099429548184
theft_person_and_other_theft,PFA,39,-6.54375166945011,-6.599124402220445,-0.04606334213033681
theft_person_and_other_theft,PFA,40,-6.582166940889078,-6.582166940889078,0.003255720383426535
theft_person_and_other_theft,PFA,41,-6.62456512053971,-6.5696272811977074,-0.001266356974329479
theft_person_and_other_theft,PFA,42,-6.669618572331456,-6.636979446984267,0.03861528803779111
theft_person_and_other_theft,PFA,43,-6.715999660193756,-6.771372392964091,0.06422065481877973
veh_theft_from_mv,CSP,0,-7.130340763809843,-7.130340763809843,0.09369605108503583
veh_theft_from_mv,CSP,1,-7.0989340168908095,-7.033301323821879,-0.013569196566112192
veh_theft_from_mv,CSP,2,-7.068177181968749,-6.948048609073211,-0.013414424682997816
veh_theft_from_mv,CSP,3,-7.038720171040631,-6.978180134047203,-0.04879790975824171
veh_theft_from_mv,CSP,4,-7.011212896103427,-7.011212896103427,-0.02908511956455992
veh_theft_from_mv,CSP,5,-6.986305269154114,-6.920672576085184,-0.03092161743895755
veh_theft_from_mv,CSP,6,-6.964647202189656,-6.844518629294119,-0.044540121483336644
veh_theft_from_mv,CSP,7,-6.946888607207031,-6.8863485702136025,-0.006609605145488455
veh_theft_from_mv,CSP,8,-6.933679396203208,-6.933679396203208,0.05388135395144987
veh_theft_from_mv,CSP,9,-6.925661764833009,-6.860029071764079,0.01978548125122314
veh_theft_from_mv,CSP,10,-6.923177935950133,-6.803049363054597,-0.03868978820487379
veh_theft_from_mv,CSP,11,-6.9261804571296555,-6.865640420136228,-0.031531346863017944
veh_theft_from_mv,CSP,12,-6.934595833291893,-6.934595833291893,0.011936397537074232
veh_theft_from_mv,CSP,13,-6.948350569357161,-6.882717876288231,-0.009003701694938056
veh_theft_from_mv,CSP,14,-6.967371170245773,-6.847242597350236,0.03735930291062453
veh_theft_from_mv,CSP,15,-6.991584140878045,-6.9310441038846164,0.03605627508174006
veh_theft_from_mv,CSP,16,-7.020915986174292,-7.020915986174292,0.10597410469253675
veh_theft_from_mv,CSP,17,-7.0552932110548285,-6.989660517985899,0.08448443984287962
veh_theft_from_mv,CSP,18,-7.094503021058578,-6.974374448163042,0.10484801432550826
veh_theft_from_mv,CSP,19,-7.137303112233851,-7.076763075240423,0.14578470728204088
veh_theft_from_mv,CSP,20,-7.181989751428089,-7.181989751428089,-0.32671233925625964
veh_theft_from_mv,CSP,21,-7.226857028935903,-7.161224335866973,-0.08569002385408474
veh_theft_from_mv,CSP,22,-7.270199035051903,-7.150070462156365,-0.0776018895692573
veh_theft_from_mv,CSP,23,-7.310309860070697,-7.249769823077269,-0.13154900222030905
veh_theft_from_mv,CSP,24,-7.345483594286895,-7.345483594286895,-0.0610118786134636
veh_theft_from_mv,CSP,25,-7.37401432799511,-7.30838163492618,-0.02283825138316877
veh_theft_from_mv,CSP,26,-7.394201563123355,-7.274072990227817,0.03238570411607683
veh_theft_from_mv,CSP,27,-7.405492067882351,-7.344952030888924,0.022758495105124565
veh_theft_from_mv,CSP,28,-7.409892313085248,-7.409892313085248,0.1472620073738666
veh_theft_from_mv,CSP,29,-7.409755114083372,-7.344122421014442,0.09251813161402046
veh_theft_from_mv,CSP,30,-7.407433286228045,-7.287304713332508,0.08032249722126611
veh_theft_from_mv,CSP,31,-7.405279644870596,-7.344739607877168,0.08934452764311193
veh_theft_from_mv,CSP,32,-7.405647005362348,-7.405647005362348,0.00696110000786491
veh_theft_from_mv,CSP,33,-7.410888183054626,-7.345255489985695,-0.013109881372057625
veh_theft_from_mv,CSP,34,-7.423355993298756,-7.303227420403218,-0.041935992443019245
veh_theft_from_mv,CSP,35,-7.445274510481136,-7.3847344734877085,-0.06229944791587978
veh_theft_from_mv,CSP,36,-7.476941462698202,-7.476941462698202,0.02040727746152741
veh_theft_from_mv,CSP,37,-7.517171672857817,-7.451538979788888,-0.04640968580737366
veh_theft_from_mv,CSP,38,-7.564741818396764,-7.444613245501228,-0.06903586928124289
veh_theft_from_mv,CSP,39,-7.618428576751818,-7.55788853975839,-0.08563049310235114
veh_theft_from_mv,CSP,40,-7.677008625359759,-7.677008625359759,-0.022432692821482313
veh_theft_from_mv,CSP,41,-7.739258641657365,-7.673625948588434,0.024064640567975016
veh_theft_from_mv,CSP,42,-7.803955303081413,-7.683826730185876,0.030441728089168844
veh_theft_from_mv,CSP,43,-7.869875287068684,-7.8093352500752555,0.07188169398759892
veh_theft_from_mv,PFA,0,-7.047929386150052,-7.047929386150052,0.10929087923794963
veh_theft_from_mv,PFA,1,-7.020354339049537,-6.952947646310544,-0.003877723354181207
veh_theft_from_mv,PFA,2,-6.993360547940948,-6.872704711159913,-0.024896372046570376
veh_theft_from_mv,PFA,3,-6.967529268816202,-6.910674316658542,-0.061002476587024776
veh_theft_from_mv,PFA,4,-6.943441757667226,-6.943441757667226,-0.04221585939390099
veh_theft_from_mv,PFA,5,-6.921679270485942,-6.854272577746949,-0.03934197555620593
veh_theft_from_mv,PFA,6,-6.9028230632642735,-6.7821672264832396,-0.0428379631744757
veh_theft_from_mv,PFA,7,-6.8874543919941456,-6.830599439836486,0.0004950568508492581
veh_theft_from_mv,PFA,8,-6.876154512667478,-6.876154512667478,0.05328322116651384
veh_theft_from_mv,PFA,9,-6.869498378019588,-6.802091685280595,0.017456648725746635
veh_theft_from_mv,PFA,10,-6.8678159016852085,-6.747160064904174,-0.029003816086204486
veh_theft_from_mv,PFA,11,-6.87111868284043,-6.81426373068277,-0.019911704539008993
veh_theft_from_mv,PFA,12,-6.879397047170297,-6.879397047170297,0.014445800932011534
veh_theft_from_mv,PFA,13,-6.892641320359857,-6.825234627620864,-0.013181904630853525
veh_theft_from_mv,PFA,14,-6.910841828094154,-6.79018599131312,0.03711637576516288
veh_theft_from_mv,PFA,15,-6.933988896058233,-6.877133943900573,0.03962221830762712
veh_theft_from_mv,PFA,16,-6.9620728499371385,-6.9620728499371385,0.10523121571003229
veh_theft_from_mv,PFA,17,-6.995084015415916,-6.927677322676923,0.07931328449941617
veh_theft_from_mv,PFA,18,-7.032866268629787,-6.912210431848752,0.10111317995391339
veh_theft_from_mv,PFA,19,-7.074181132009812,-7.0173261798521525,0.1462388323497477
veh_theft_from_mv,PFA,20,-7.117305013853265,-7.117305013853265,-0.32749206510952944
veh_theft_from_mv,PFA,21,-7.160512034183197,-7.093105341444204,-0.08554394971951938
veh_theft_from_mv,PFA,22,-7.202076313022669,-7.081420476241634,-0.08399597929610994
veh_theft_from_mv,PFA,23,-7.2402719703947325,-7.183417018237074,-0.13389065315527185
veh_theft_from_mv,PFA,24,-7.273373126322446,-7.273373126322446,-0.05731688703334301
veh_theft_from_mv,PFA,25,-7.299653900828865,-7.232247208089872,-0.018291921535436996
veh_theft_from_mv,PFA,26,-7.3173939064821285,-7.196738069701094,0.03642076913510217
veh_theft_from_mv,PFA,27,-7.326037175408508,-7.269182223250847,0.03217812622129379
veh_theft_from_mv,PFA,28,-7.327625713559718,-7.327625713559718,0.1428539468727361
veh_theft_from_mv,PFA,29,-7.324553049772947,-7.257146357033954,0.08955027999447619
veh_theft_from_mv,PFA,30,-7.319212712885385,-7.19855687610435,0.07815361426004003
veh_theft_from_mv,PFA,31,-7.313998231734221,-7.25714327957656,0.08976920469785173
veh_theft_from_mv,PFA,32,-7.311303135156641,-7.311303135156641,0.000645868688749742
veh_theft_from_mv,PFA,33,-7.313520951989835,-7.246114259250842,-0.016184696677108312
veh_theft_from_mv,PFA,34,-7.323045211070992,-7.202389374289957,-0.042372904006803484
veh_theft_from_mv,PFA,35,-7.3421386618998215,-7.285283709742161,-0.06901431905983657
veh_theft_from_mv,PFA,36,-7.371107207593023,-7.371107207593023,0.02517939578342759
veh_theft_from_mv,PFA,37,-7.4087503670467125,-7.341343674307719,-0.03185582400357065
veh_theft_from_mv,PFA,38,-7.453828909723676,-7.333173072942641,-0.06353212602930036
veh_theft_from_mv,PFA,39,-7.505103605086701,-7.448248652929041,-0.0941344759039262
veh_theft_from_mv,PFA,40,-7.561335222598575,-7.561335222598575,-0.022787951000964028
veh_theft_from_mv,PFA,41,-7.621284531722087,-7.553877838983094,0.020975617860917006
veh_theft_from_mv,PFA,42,-7.683712301920024,-7.563056465138989,0.033499283059785785
veh_theft_from_mv,PFA,43,-7.7473793026551725,-7.690524350497514,0.06962450816632816
veh_theft_of_mv,CSP,0,-8.259110566565388,-8.259110566565388,0.0708286805389659
veh_theft_of_mv,CSP,1,-8.204116986259132,-8.14775686066639,-0.008856056111038436
veh_theft_of_mv,CSP,2,-8.149993467878996,-8.094514647569675,-0.0031319340308715742
veh_theft_of_mv,CSP,3,-8.097610073351092,-8.085892862179511,-0.02035294971741517
veh_theft_of_mv,CSP,4,-8.047836864601543,-8.047836864601543,-0.030084092473653953
veh_theft_of_mv,CSP,5,-8.001543903556463,-7.945183777963721,-0.016111687923166994
veh_theft_of_mv,CSP,6,-7.959601252141971,-7.904122431832649,-0.031048471815783622
veh_theft_of_mv,CSP,7,-7.922878972284184,-7.911161761112603,-0.05219833063103699
veh_theft_of_mv,CSP,8,-7.8922471259092175,-7.8922471259092175,0.03051692286576733
veh_theft_of_mv,CSP,9,-7.86855809635954,-7.812197970766799,-0.0005336358130314217
veh_theft_of_mv,CSP,10,-7.851977012038165,-7.796498191728843,-0.030953126520722154
veh_theft_of_mv,CSP,11,-7.841776232873705,-7.830059021702124,-0.04186036577231263
veh_theft_of_mv,CSP,12,-7.837168453574946,-7.837168453574946,0.015757243573164062
veh_theft_of_mv,CSP,13,-7.837366368850677,-7.781006243257935,0.03956553964423688
veh_theft_of_mv,CSP,14,-7.841582673409689,-7.786103853100368,0.06196008809139613
veh_theft_of_mv,CSP,15,-7.849030061960768,-7.837312850789188,0.05835453653522204
veh_theft_of_mv,CSP,16,-7.8589212292127035,-7.8589212292127035,0.09244192272884172
veh_theft_of_mv,CSP,17,-7.870468869874283,-7.814108744281541,0.05963095129049891
veh_theft_of_mv,CSP,18,-7.882872290174616,-7.827393469865294,0.08195116805904347
veh_theft_of_mv,CSP,19,-7.895231847110167,-7.883514635938587,0.09745642059173248
veh_theft_of_mv,CSP,20,-7.906603548338463,-7.906603548338463,-0.23039075518999472
veh_theft_of_mv,CSP,21,-7.9160431923220305,-7.859683066729289,-0.09747046142078115
veh_theft_of_mv,CSP,22,-7.9226065775234025,-7.867127757214081,-0.07887813087095581
veh_theft_of_mv,CSP,23,-7.925349502405105,-7.913632291233524,-0.16267695628833162
veh_theft_of_mv,CSP,24,-7.923327765429669,-7.923327765429669,-0.11198094917911437
veh_theft_of_mv,CSP,25,-7.915597165059625,-7.859237039466883,-0.029321001189454507
veh_theft_of_mv,CSP,26,-7.901217602418079,-7.845738782108757,0.060688197255956665
veh_theft_of_mv,CSP,27,-7.880118742670808,-7.868401531499228,0.07295554159129905
veh_theft_of_mv,CSP,28,-7.8541708094372735,-7.8541708094372735,0.12368041431917809
veh_theft_of_mv,CSP,29,-7.825506596613968,-7.769146471021227,0.09100330511015636
veh_theft_of_mv,CSP,30,-7.7962588980973875,-7.740780077788066,0.07729775275188801
veh_theft_of_mv,CSP,31,-7.7685605077840245,-7.756843296612444,0.07550555151347497
veh_theft_of_mv,CSP,32,-7.744544219570372,-7.744544219570372,0.04852667317712479
veh_theft_of_mv,CSP,33,-7.7263428273529255,-7.669982701760183,0.008588186310916558
veh_theft_of_mv,CSP,34,-7.716089125028175,-7.660610304718854,-0.049350112116048825
veh_theft_of_mv,CSP,35,-7.715793357348564,-7.704076146176984,-0.0426997612825235
veh_theft_of_mv,CSP,36,-7.725632070762886,-7.725632070762886,-0.013379700655869119
veh_theft_of_mv,CSP,37,-7.744370227134711,-7.68801010154197,-0.05517208632455548
veh_theft_of_mv,CSP,38,-7.770736477470112,-7.71525765716079,-0.0984004850454245
veh_theft_of_mv,CSP,39,-7.803459472775156,-7.791742261603575,-0.09015626098401489
veh_theft_of_mv,CSP,40,-7.841267864055917,-7.841267864055917,0.0036122932466964874
veh_theft_of_mv,CSP,41,-7.882890302318465,-7.826530176725724,0.008846000095340879
veh_theft_of_mv,CSP,42,-7.927055438568872,-7.87157661825955,0.012809546900664057
veh_theft_of_mv,CSP,43,-7.972491923813207,-7.960774712641626,0.10322190163063771
veh_theft_of_mv,PFA,0,-8.174635987693136,-8.174635987693136,0.08472039730166854
veh_theft_of_mv,PFA,1,-8.12253227057226,-8.065668063968396,0.0011860449550162582
veh_theft_of_mv,PFA,2,-8.071275495250344,-8.01562823862082,-0.011437130675900941
veh_theft_of_mv,PFA,3,-8.021712603526352,-8.011751459527565,-0.033523226642797097
veh_theft_of_mv,PFA,4,-7.974690537199246,-7.974690537199246,-0.04453979664579902
veh_theft_of_mv,PFA,5,-7.931056238067989,-7.8741920314641245,-0.02246357325178883
veh_theft_of_mv,PFA,6,-7.89165664793154,-7.836009391302016,-0.028748288779955167
veh_theft_of_mv,PFA,7,-7.8573387085888635,-7.847377564590077,-0.0450454025073738
veh_theft_of_mv,PFA,8,-7.82894936183892,-7.82894936183892,0.03222418019874341
veh_theft_of_mv,PFA,9,-7.807318012515342,-7.750453805911478,-0.0103456240548649
veh_theft_of_mv,PFA,10,-7.792592315924509,-7.736945059294985,-0.02655494141336865
veh_theft_of_mv,PFA,11,-7.784034310623572,-7.7740731666247855,-0.03205483761606063
veh_theft_of_mv,PFA,12,-7.780846847911697,-7.780846847911697,0.025230470762561675
veh_theft_of_mv,PFA,13,-7.782232779088042,-7.725368572484177,0.04467020565273727
veh_theft_of_mv,PFA,14,-7.7873949554517665,-7.731747698822243,0.05793180625155682
veh_theft_of_mv,PFA,15,-7.795536228302037,-7.78557508430325,0.060341347163062296
veh_theft_of_mv,PFA,16,-7.80585944893801,-7.80585944893801,0.09457521694824604
veh_theft_of_mv,PFA,17,-7.817567468658849,-7.760703262054984,0.057902646448207654
veh_theft_of_mv,PFA,18,-7.829853574298271,-7.774206317668748,0.07782573313005742
veh_theft_of_mv,PFA,19,-7.841840365312603,-7.831879221313816,0.09443072248273318
veh_theft_of_mv,PFA,20,-7.852618758866389,-7.852618758866389,-0.24194988830978853
veh_theft_of_mv,PFA,21,-7.861279522679407,-7.804415316075542,-0.10142328404116821
veh_theft_of_mv,PFA,22,-7.866913424471434,-7.811266167841911,-0.07794188461891668
veh_theft_of_mv,PFA,23,-7.8686112319622445,-7.858650087963458,-0.16123851276159798
veh_theft_of_mv,PFA,24,-7.865463712871617,-7.865463712871617,-0.10711148036348228
veh_theft_of_mv,PFA,25,-7.856561634919327,-7.799697428315462,-0.0267754516631537
veh_theft_of_mv,PFA,26,-7.840999824821729,-7.785352568192206,0.07131058126973312
veh_theft_of_mv,PFA,27,-7.818733616570402,-7.808772472571615,0.07873626553233774
veh_theft_of_mv,PFA,28,-7.791638249539837,-7.791638249539837,0.12077061982599828
veh_theft_of_mv,PFA,29,-7.761848738885721,-7.704984532281856,0.08855717142099218
veh_theft_of_mv,PFA,30,-7.731500099763742,-7.675852843134218,0.07730491599907653
veh_theft_of_mv,PFA,31,-7.702727347329589,-7.692766203330803,0.07346644043730244
veh_theft_of_mv,PFA,32,-7.677665496738954,-7.677665496738954,0.042499255586970985
veh_theft_of_mv,PFA,33,-7.658449563147522,-7.601585356543657,-0.0024362767099398563
veh_theft_of_mv,PFA,34,-7.647214561710982,-7.591567305081458,-0.05806090743769245
veh_theft_of_mv,PFA,35,-7.645972726304367,-7.6360115823055805,-0.044402794672273795
veh_theft_of_mv,PFA,36,-7.654899119047747,-7.654899119047747,-0.010885962645687823
veh_theft_of_mv,PFA,37,-7.672754543606242,-7.6158903370023765,-0.0372371962282781
veh_theft_of_mv,PFA,38,-7.698263424006264,-7.64261616737674,-0.08893507184960128
veh_theft_of_mv,PFA,39,-7.730150184274227,-7.72018904027544,-0.09062913312643134
veh_theft_of_mv,PFA,40,-7.767139248436541,-7.767139248436541,0.004261040475641908
veh_theft_of_mv,PFA,41,-7.807955040519619,-7.751090833915755,0.008260307238163246
veh_theft_of_mv,PFA,42,-7.851321984549875,-7.795674727920351,0.010061220872686159
veh_theft_of_mv,PFA,43,-7.895964504553717,-7.8860033605549305,0.0976908071994456
vehicle_offences,CSP,0,-6.717893755501527,-6.717893755501527,0.08936949499885433
vehicle_offences,CSP,1,-6.676072339457165,-6.622597009286517,-0.01005039031037029
vehicle_offences,CSP,2,-6.635013624984211,-6.5370219737934425,-0.006719271982781893
vehicle_offences,CSP,3,-6.595480313654077,-6.541243978893318,-0.0422384512252522
vehicle_offences,CSP,4,-6.55823510703817,-6.55823510703817,-0.03812605830509685
vehicle_offences,CSP,5,-6.5240407067079,-6.470565376537253,-0.034685583234597535
vehicle_offences,CSP,6,-6.493659814234679,-6.3956681630439105,-0.03992146816162503
vehicle_offences,CSP,7,-6.467855131189912,-6.413618796429153,-0.01749719206647648
vehicle_offences,CSP,8,-6.447389359145011,-6.447389359145011,0.042334151704166725
vehicle_offences,CSP,9,-6.433013303603889,-6.379537973433241,0.022161064301673316
vehicle_offences,CSP,10,-6.425015310446466,-6.327023659255698,-0.02634404284228155
vehicle_offences,CSP,11,-6.423082974144018,-6.368846639383259,-0.0240762214584602
vehicle_offences,CSP,12,-6.42686373994001,-6.42686373994001,0.01148289453448503
vehicle_offences,CSP,13,-6.436005053077911,-6.382529722907264,-0.0016071440159051483
vehicle_offences,CSP,14,-6.450154358801187,-6.35216270761042,0.04219788637747806
vehicle_offences,CSP,15,-6.468959102353304,-6.414722767592545,0.045095927676107726
vehicle_offences,CSP,16,-6.49206672897773,-6.49206672897773,0.08979805847951326
vehicle_offences,CSP,17,-6.519124683917931,-6.465649353747284,0.06608378895854515
vehicle_offences,CSP,18,-6.549682644590119,-6.451690993399351,0.08620166079150487
vehicle_offences,CSP,19,-6.582567723062198,-6.5283313883014396,0.12248852576590923
vehicle_offences,CSP,20,-6.61628317547429,-6.61628317547429,-0.271167410654591
vehicle_offences,CSP,21,-6.649330730344216,-6.595855400173568,-0.08214331433501153
vehicle_offences,CSP,22,-6.680212116189796,-6.582220464999027,-0.06667291479295963
vehicle_offences,CSP,23,-6.707429061528849,-6.653192726768091,-0.13349534669422486
vehicle_offences,CSP,24,-6.7294832948791985,-6.7294832948791985,-0.07817059340689025
vehicle_offences,CSP,25,-6.744876544758663,-6.691401214588015,-0.02525449311061897
vehicle_offences,CSP,26,-6.7521156359437535,-6.654123984752985,0.045017201723006155
vehicle_offences,CSP,27,-6.750787800053203,-6.696551465292444,0.03629765205263077
vehicle_offences,CSP,28,-6.742890799065986,-6.742890799065986,0.13648130880775633
vehicle_offences,CSP,29,-6.730748555517219,-6.677273225346572,0.08374436512720278
vehicle_offences,CSP,30,-6.716684991942023,-6.618693340751255,0.06687141136636557
vehicle_offences,CSP,31,-6.703024030875509,-6.648787696114752,0.07201965665354304
vehicle_offences,CSP,32,-6.692089594852801,-6.692089594852801,0.01639315303326994
vehicle_offences,CSP,33,-6.68620560640901,-6.632730276238362,0.003255410079033049
vehicle_offences,CSP,34,-6.687695988079257,-6.589704336888489,-0.04133011386686066
vehicle_offences,CSP,35,-6.698756512464152,-6.644520177703394,-0.04863785078237519
vehicle_offences,CSP,36,-6.719665449440598,-6.719665449440598,0.011162681075322332
vehicle_offences,CSP,37,-6.749224971491741,-6.695749641321093,-0.045001625550936564
vehicle_offences,CSP,38,-6.78619928074977,-6.688207629559002,-0.07848257312681922
vehicle_offences,CSP,39,-6.8293525793468675,-6.77511624458611,-0.0867664540063656
vehicle_offences,CSP,40,-6.877449069415222,-6.877449069415222,-0.009377797508611209
vehicle_offences,CSP,41,-6.929252953087021,-6.875777622916372,0.02255672158951997
vehicle_offences,CSP,42,-6.983528432494446,-6.885536781303679,0.020658814380228093
vehicle_offences,CSP,43,-7.039039709769686,-6.984803375008928,0.07598582339089768
vehicle_offences,PFA,0,-6.6368930763615355,-6.6368930763615355,0.10478786515450549
vehicle_offences,PFA,1,-6.599512705758977,-6.543934256181086,0.0007885289175155037
vehicle_offences,PFA,2,-6.562820034599213,-6.46451365461432,-0.019662203738903393
vehicle_offences,PFA,3,-6.527502762325038,-6.476246998255675,-0.055218718839386526
vehicle_offences,PFA,4,-6.494248588379246,-6.494248588379246,-0.05029244667579804
vehicle_offences,PFA,5,-6.463745212204632,-6.40816676262674,-0.04297133470698324
vehicle_offences,PFA,6,-6.436680333243989,-6.338373953259096,-0.038589700286417554
vehicle_offences,PFA,7,-6.413741650940115,-6.362485886870752,-0.009608207752840462
vehicle_offences,PFA,8,-6.395616864735801,-6.395616864735801,0.04369218474812206
vehicle_offences,PFA,9,-6.382983456129405,-6.327405006551514,0.02037520335690916
vehicle_offences,PFA,10,-6.376121684029273,-6.27781530404438,-0.020066684020441067
vehicle_offences,PFA,11,-6.37479580114965,-6.323540037080288,-0.014712435288455727
vehicle_offences,PFA,12,-6.378735574642312,-6.378735574642312,0.015678388182902132
vehicle_offences,PFA,13,-6.3876707716590255,-6.3320923220811345,-0.0024077252688216285
vehicle_offences,PFA,14,-6.401331159351564,-6.303024779366671,0.040517425222152445
vehicle_offences,PFA,15,-6.419446504871695,-6.368190740802333,0.04660258663633896
vehicle_offences,PFA,16,-6.441746575371193,-6.441746575371193,0.08933149671820208
vehicle_offences,PFA,17,-6.467961138001825,-6.412382688423934,0.06199777594917759
vehicle_offences,PFA,18,-6.4977127456211194,-6.399406365636227,0.08451650783794395
vehicle_offences,PFA,19,-6.529831570443191,-6.478575806373828,0.12222216225358422
vehicle_offences,PFA,20,-6.562792637332467,-6.562792637332467,-0.2753472955760151
vehicle_offences,PFA,21,-6.59506929593003,-6.539490846352139,-0.08420767433176889
vehicle_offences,PFA,22,-6.625134895876959,-6.526828515892067,-0.06924712008223421
vehicle_offences,PFA,23,-6.651462786814334,-6.600207022744971,-0.1330460449079534
vehicle_offences,PFA,24,-6.672526318383236,-6.672526318383236,-0.07523823531200373
vehicle_offences,PFA,25,-6.686798840224745,-6.631220390646854,-0.02234278687578866
vehicle_offences,PFA,26,-6.69275887999107,-6.594452500006177,0.05183244438333531
vehicle_offences,PFA,27,-6.689982703693566,-6.6387269396242035,0.04215121586799184
vehicle_offences,PFA,28,-6.680495776607152,-6.680495776607152,0.13097139650825307
vehicle_offences,PFA,29,-6.66665495671895,-6.611076507141059,0.08206479109777377
vehicle_offences,PFA,30,-6.650817102016074,-6.552510722031181,0.06631880350007655
vehicle_offences,PFA,31,-6.635339070485641,-6.584083306416279,0.0737270453126989
vehicle_offences,PFA,32,-6.622577720114769,-6.622577720114769,0.012849871347855143
vehicle_offences,PFA,33,-6.614889908890575,-6.559311459312684,-0.004905727546254475
vehicle_offences,PFA,34,-6.614632494800176,-6.516326114815284,-0.04723659872419699
vehicle_offences,PFA,35,-6.624032572671133,-6.572776808601771,-0.05363088950557837
vehicle_offences,PFA,36,-6.64337559598062,-6.64337559598062,0.014492099716640337
vehicle_offences,PFA,37,-6.671452338849445,-6.615873889271554,-0.02713910314201147
vehicle_offences,PFA,38,-6.707015127054847,-6.608708747069954,-0.06923945039005588
vehicle_offences,PFA,39,-6.74881628637406,-6.697560522304697,-0.09335411488943965
vehicle_offences,PFA,40,-6.795608142584326,-6.795608142584326,-0.01043033235612396
vehicle_offences,PFA,41,-6.846143021462878,-6.790564571884987,0.01766020406280506
vehicle_offences,PFA,42,-6.8991732487869575,-6.800866868802065,0.021826425014518293
vehicle_offences,PFA,43,-6.953451150333798,-6.902195386264435,0.07439782748144791
wounding,CSP,0,-6.412239730118756,-6.412239730118756,0.013225138712425625
wounding,CSP,1,-6.3731124583907945,-6.347096344318661,-0.021959820241925995
wounding,CSP,2,-6.334746756361447,-6.383885715161783,0.05011563068847426
wounding,CSP,3,-6.297904193729328,-6.4030694343918535,0.02255364806326348
wounding,CSP,4,-6.263346340193052,-6.263346340193052,-0.01578305256674241
wounding,CSP,5,-6.231834765451233,-6.2058186513791,-0.030478983699717917
wounding,CSP,6,-6.204131039202488,-6.253269998002824,-0.030483569824777443
wounding,CSP,7,-6.180996731145428,-6.286161971807953,-0.020710512997437938
wounding,CSP,8,-6.1631934109786695,-6.1631934109786695,-0.01101251757803405
wounding,CSP,9,-6.15146251762885,-6.125446403556717,-0.04234360234281137
wounding,CSP,10,-6.1457629062620285,-6.194901865062365,-0.011293678478688616
wounding,CSP,11,-6.145036828059466,-6.250202068721991,-0.017362590380410978
wounding,CSP,12,-6.148158592846998,-6.148158592846998,0.04747796643133864
wounding,CSP,13,-6.1540025104504625,-6.127986396378328,0.030050577850237726
wounding,CSP,14,-6.161442890695699,-6.210581849496035,0.04146563558232289
wounding,CSP,15,-6.1693540434085445,-6.2745192840710695,0.057987004287177256
wounding,CSP,16,-6.176610278414837,-6.176610278414837,0.0426101209567461
wounding,CSP,17,-6.182085905540416,-6.156069791468282,0.018608887046998545
wounding,CSP,18,-6.184790734178515,-6.233929692978851,0.060630872212482145
wounding,CSP,19,-6.184736000212664,-6.2899012408751895,0.055498791199450496
wounding,CSP,20,-6.182381781843399,-6.182381781843399,-0.178918110773578
wounding,CSP,21,-6.178190274451992,-6.152174160379858,0.03830710133717693
wounding,CSP,22,-6.172623673419717,-6.221762632220053,-0.1317778369786426
wounding,CSP,23,-6.166144174127848,-6.271309414790373,-0.21396112210627938
wounding,CSP,24,-6.159213971957661,-6.159213971957661,0.014703319227370984
wounding,CSP,25,-6.152295262290427,-6.126279148218294,0.03756608035046572
wounding,CSP,26,-6.145849950172616,-6.194988908972952,0.06701115173700793
wounding,CSP,27,-6.140278389671691,-6.245443630334216,0.06623842081556101
wounding,CSP,28,-6.13584360649158,-6.13584360649158,0.058369769412846745
wounding,CSP,29,-6.132790044908596,-6.106773930836463,0.03743203659063359
wounding,CSP,30,-6.131362149199041,-6.180501107999377,0.009124665576202236
wounding,CSP,31,-6.131804363639228,-6.236969604301754,0.03534085128497529
wounding,CSP,32,-6.134361132505458,-6.134361132505458,0.037160708926475675
wounding,CSP,33,-6.139276900074043,-6.113260786001908,-0.01837337919106142
wounding,CSP,34,-6.146796110621289,-6.195935069421625,-0.011915350650140844
wounding,CSP,35,-6.157142077739003,-6.262307318401529,-0.0025565041387924786
